round,date,factor_id,group,selected,updated_in_b_step,selected_success,unselected_evaluation,unselected_score,unselected_improvement,alpha_before,beta_before,alpha_after,beta_after,success_rate_after,score_final,score_aggregate,score_bayesian,perf_rank_percentile_input,perf_icir_input,perf_ls_return_input,recent_icir_lookback,recent_ls_mean_lookback,recent_ls_sharpe_lookback,recent_win_rate_lookback
2,2014-05-01,bad_001,bad,False,False,,failure,0.39000000000000007,-9.730057610979799,2.0,8.0,2.0,8.0,0.2,0.37876054464588554,0.501508725308918,0.09234812309880988,,,,1.086882335508459,0.0005264347344047869,16.983715434658947,0.75
2,2014-05-01,bad_002,bad,False,False,,failure,0.4200000000000001,-12.58352208096835,2.0,8.0,2.0,8.0,0.2,0.34316577076849863,0.45012407881157557,0.09359638533465266,,,,1.088947236499641,0.0005300897408587956,16.368947789872685,0.85
2,2014-05-01,bad_003,bad,False,False,,failure,0.5400000000000001,-3.386801304705955,2.0,8.0,2.0,8.0,0.2,0.38768563163190684,0.4867401848305099,0.15655834083516634,,,,1.3570863697843019,0.0005220924905138212,22.279769132033003,0.9
2,2014-05-01,bad_004,bad,False,False,,failure,0.5100000000000001,-2.1497309136924656,2.0,8.0,2.0,8.0,0.2,0.31953033835301003,0.3829657428080053,0.1715143946246877,,,,0.5282011472830138,0.00025697007916329715,8.120867902678949,0.6
2,2014-05-01,bad_005,bad,False,False,,failure,0.5100000000000001,-13.950033903965554,2.0,8.0,2.0,8.0,0.2,0.37871403606142107,0.4817900603151112,0.13820331280281098,,,,1.3874219578070972,0.0006361094223448461,21.630009388062618,0.9
2,2014-05-01,bad_006,bad,False,False,,failure,0.5100000000000001,-12.554010224978654,2.0,8.0,2.0,8.0,0.2,0.3155475075495871,0.4312592113910354,0.04555353191954119,,,,1.1436096319069105,0.00040827198036388,15.426346620318139,0.9
2,2014-05-01,bad_007,bad,False,False,,failure,0.5400000000000001,-8.247447465041859,2.0,8.0,2.0,8.0,0.2,0.3274725605250484,0.4197086234725557,0.11225508031419815,,,,0.6647914701661578,0.00025464229182588954,9.750195071189475,0.8
2,2014-05-01,bad_008,bad,False,False,,success,1.0,6.192032951585318,2.0,8.0,2.5,8.0,0.23809523809523808,0.44306824801059114,0.5230163732385512,0.25652262247868435,,,,1.7580587691693865,0.0006274219473498342,25.127218212840003,0.9
2,2014-05-01,bad_009,bad,False,False,,success,0.9700000000000001,6.835362708482066,2.0,8.0,2.5,8.0,0.23809523809523808,0.41221472346030635,0.5033182619964343,0.1996398002093414,,,,1.1920878199971936,0.0004570252951500983,19.63845062906267,0.85
2,2014-05-01,bad_010,bad,False,False,,success,0.9700000000000001,3.508457479965017,2.0,8.0,2.5,8.0,0.23809523809523808,0.3713141895547369,0.4714271535089857,0.13771727366148967,,,,1.08307328294639,0.0004791410439665011,17.16289737060062,0.85
2,2014-05-01,bad_011,bad,False,False,,failure,0.39000000000000007,-9.401482840167432,2.0,8.0,2.0,8.0,0.2,0.3203304394041479,0.3851429698783949,0.16910120163090495,,,,0.33931327290455154,0.0001388853923726301,5.112993683472489,0.55
2,2014-05-01,bad_012,bad,False,False,,failure,0.4200000000000001,-0.1178947116085709,2.0,8.0,2.0,8.0,0.2,0.2974358203912655,0.36967344893897214,0.12888135377994997,,,,0.6949118860584221,0.0003999181135393725,10.376751965698231,0.65
2,2014-05-01,bad_013,bad,False,False,,success,0.8200000000000002,4.260155417718437,2.0,8.0,2.5,8.0,0.23809523809523808,0.32920120783410295,0.4235787399554302,0.10898696621767279,,,,0.7026619584227912,0.00020537654968820815,10.889733523887967,0.7
2,2014-05-01,bad_014,bad,False,False,,success,0.9700000000000001,4.299826732473903,2.0,8.0,2.5,8.0,0.23809523809523808,0.3902422644495492,0.4862171691190291,0.16630082022076284,,,,1.192909768585636,0.0004212478752275045,17.647354496986793,0.85
3,2014-05-30,good_000,good,False,True,False,,,,9.0,2.0,9.0,3.0,0.75,0.4781520642838959,0.3931328953509148,0.6765301251275185,1.0,0.2777832676396381,0.00012369896118287108,0.27778333573241054,0.00012369896118287108,4.280191190701862,0.6
3,2014-05-30,good_001,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6753951146285417,0.561193654935396,0.9418651872458819,0.2222222222222222,2.4615873331633185,0.0007297772997676055,2.4615882715427233,0.0007297772997676055,37.45378514462311,1.0
3,2014-05-30,good_002,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6189404229635931,0.6035878295756509,0.6547631408687914,0.0,3.133992059077262,0.0008835878065412995,3.133993325610762,0.0008835878065412995,45.52986822605216,1.0
3,2014-05-30,good_003,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.7109784652449882,0.6142685402213239,0.9366349569668718,0.1111111111111111,2.78714069850617,0.0008138193968076569,2.787141807434396,0.0008138193968076569,43.12367156308233,1.0
3,2014-05-30,good_004,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6563463516430352,0.5395341265643476,0.9289082101599734,0.3333333333333333,2.4519490934490387,0.0007335721449223722,2.4519500244579344,0.0007335721449223722,34.24208995376692,0.95
3,2014-05-30,good_005,good,True,True,False,,,,8.0,3.0,8.0,4.0,0.6666666666666666,0.5657228892681001,0.5209029513906374,0.6703027443155132,0.7777777777777778,1.2315138649973063,0.0004962881353800653,1.2315142144534341,0.0004962881353800653,19.966144531750555,0.85
3,2014-05-30,medium_000,medium,True,False,,,,,5.0,6.0,5.0,6.0,0.45454545454545453,0.47903158965070713,0.4146915380801951,0.6291583766485686,,,,0.602458939312453,0.00029505892285326956,9.329251301507925,0.75
3,2014-05-30,medium_001,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.4021303017891692,0.4479918922424193,0.2951199240649191,0.8888888888888888,0.6358723594284381,0.0002854634428641442,0.6358724996136255,0.0002854634428641442,8.575338622499972,0.75
3,2014-05-30,medium_002,medium,False,False,,failure,0.5100000000000001,-4.650257013773654,5.0,5.0,5.0,5.0,0.5,0.36966910470009084,0.38135982292855247,0.3423907621670138,,,,0.5540846395344596,0.0002589561141224101,8.122497021574365,0.85
3,2014-05-30,medium_003,medium,True,False,,,,,5.0,5.0,5.0,5.0,0.5,0.5468158152677871,0.47963802082504414,0.7035640023008544,,,,1.3123793227947285,0.0005302051591999589,19.702813496415803,0.9
3,2014-05-30,medium_004,medium,True,True,True,,,,5.0,6.0,6.0,6.0,0.5,0.5000575130740051,0.5307037865687773,0.4285495415862036,0.5555555555555556,1.4386170953089847,0.000610735271732955,1.4386174757645043,0.000610735271732955,22.51286314918699,0.9
3,2014-05-30,medium_005,medium,True,True,True,,,,6.0,5.0,7.0,5.0,0.5833333333333334,0.5437021657680885,0.549931614339894,0.529166785767209,0.4444444444444444,1.6585408811704638,0.0006325811434022331,1.6585413647243024,0.0006325811434022331,26.73029247212809,0.9
3,2014-05-30,medium_006,medium,False,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.39879111874947465,0.47555475211311204,0.21967597423432073,0.6666666666666666,1.363143077621803,0.0004923827370627031,1.3631435133223928,0.0004923827370627031,21.52727607822489,0.95
3,2014-05-30,medium_007,medium,False,False,,failure,0.39000000000000007,-6.038425043361542,5.0,5.0,5.0,5.0,0.5,0.465663293130298,0.4805987545197539,0.43081388322156755,,,,1.094548747322504,0.0005726391068401395,17.72646769593629,0.9
3,2014-05-30,medium_008,medium,False,False,,failure,0.4200000000000001,-4.992893559277796,5.0,6.0,5.0,6.0,0.45454545454545453,0.47398990660082074,0.4337592228476166,0.5678615020249638,,,,0.9837366312698328,0.0003531864039743573,15.772235715381939,0.8
3,2014-05-30,bad_000,bad,False,False,,failure,0.5400000000000001,-1.3048712067131163,2.5,8.0,2.5,8.0,0.23809523809523808,0.4010367542763468,0.5095373928995379,0.1478685974889009,,,,1.3315789072546633,0.0005247073681377771,22.835026922823836,0.9
3,2014-05-30,bad_001,bad,False,False,,failure,0.39000000000000007,-4.877699343260311,2.0,8.0,2.0,8.0,0.2,0.3453881797136529,0.41514790039840643,0.18261549811589475,,,,0.35815445589208983,0.00017099974145978725,5.297715476065011,0.7
3,2014-05-30,bad_002,bad,False,False,,failure,0.39000000000000007,-5.8843138291868655,2.0,8.0,2.0,8.0,0.2,0.39968620193720306,0.4557405949440123,0.26889261825464833,,,,0.9978052551030455,0.0004766781205732244,15.863513084328023,0.75
3,2014-05-30,bad_003,bad,False,False,,failure,0.4200000000000001,-5.942310391014502,2.0,8.0,2.0,8.0,0.2,0.3446323575922464,0.4242342434101382,0.15889462401716575,,,,1.0283095736403274,0.0004400527746236522,15.526073378964549,0.8
3,2014-05-30,bad_004,bad,False,False,,failure,0.48000000000000004,-0.41652657792334935,2.0,8.0,2.0,8.0,0.2,0.38178642280674524,0.4170334172172554,0.29954343584888843,,,,0.30116193842948075,0.00010409140256549573,4.827592687372472,0.6
3,2014-05-30,bad_005,bad,False,False,,success,0.8500000000000002,1.3824946318718219,2.0,8.0,2.5,8.0,0.23809523809523808,0.4244212894385662,0.4408012884998305,0.38620129162894956,,,,0.7904487161019885,0.0003317205233404078,12.300090195135116,0.65
3,2014-05-30,bad_006,bad,False,False,,failure,0.5400000000000001,-1.7830545781590246,2.0,8.0,2.0,8.0,0.2,0.40140742634368176,0.483356697268732,0.21019246085189786,,,,1.2057660339788725,0.0005319793835125884,19.77409472576564,0.85
3,2014-05-30,bad_007,bad,False,False,,failure,0.36000000000000004,-3.2595322932005786,2.0,8.0,2.0,8.0,0.2,0.22707912976621675,0.2954109693851412,0.067638170655393,,,,0.22967156765425048,0.00015489709835589087,4.479328771375999,0.55
3,2014-05-30,bad_008,bad,True,False,,,,,2.5,8.0,3.0,8.0,0.2727272727272727,0.5169593853242087,0.5709763645654234,0.39091976709470766,,,,1.627162440774212,0.0007456067103195461,25.300204435833162,0.95
3,2014-05-30,bad_009,bad,False,False,,failure,0.4200000000000001,-1.196754070383932,2.5,8.0,2.5,8.0,0.23809523809523808,0.359541463373704,0.47352259785981177,0.09358548290611926,,,,1.4656500230648846,0.0005788371775944431,23.187275474348926,0.9
3,2014-05-30,bad_010,bad,False,False,,failure,0.5400000000000001,-0.9473833357054531,2.5,8.0,2.5,8.0,0.23809523809523808,0.4271859317581842,0.5493562454330994,0.14212186651671568,,,,2.7381393524233095,0.0005838923214519429,42.54185179322621,1.0
3,2014-05-30,bad_011,bad,False,False,,failure,0.39000000000000007,-0.48090726465515843,2.0,8.0,2.0,8.0,0.2,0.418852932295065,0.5184413591519399,0.1864799362956902,,,,2.0239333670923245,0.0007943603304943249,31.032367683503438,0.95
3,2014-05-30,bad_012,bad,False,False,,failure,0.5400000000000001,-4.042411827307319,2.0,8.0,2.0,8.0,0.2,0.4474720320444579,0.5531462586043335,0.2008988367380815,,,,2.112825730728346,0.0006605546034085438,32.102177528416895,0.9
3,2014-05-30,bad_013,bad,False,False,,failure,0.39000000000000007,-0.5805080056603771,2.5,8.0,2.5,8.0,0.23809523809523808,0.4113028379042398,0.4680258652618528,0.2789491074031429,,,,1.0877629566216154,0.0004240066437747905,16.400396810810413,0.8
3,2014-05-30,bad_014,bad,False,False,,success,0.8500000000000002,0.08545584339613299,2.5,8.0,3.0,8.0,0.2727272727272727,0.4677787069745297,0.5159001393315965,0.35549536480804067,,,,1.0922567600467303,0.00043962635568688455,14.988684757353653,0.85
4,2014-06-30,good_000,good,True,False,,,,,9.0,3.0,9.0,3.0,0.75,0.5652355373737517,0.4410785178620874,0.8549352495676347,,,,1.0086443640017988,0.0004278282387591869,15.76449635885869,0.75
4,2014-06-30,good_001,good,True,True,False,,,,10.0,2.0,10.0,3.0,0.7692307692307693,0.5780345824162036,0.5047453185462137,0.7490428647795135,0.7777777777777778,1.3088548923101353,0.0006066017834510835,1.3088552175239168,0.0006066017834510835,19.703416192420995,0.9
4,2014-06-30,good_002,good,True,True,False,,,,10.0,2.0,10.0,3.0,0.7692307692307693,0.5565466642957224,0.4651181370612314,0.7698798945095348,0.8888888888888888,1.0874496062444903,0.00048133959310366797,1.0874498715171403,0.00048133959310366797,17.282059326570764,0.8
4,2014-06-30,good_003,good,True,True,True,,,,10.0,2.0,11.0,2.0,0.8461538461538461,0.6966886372656387,0.5731689272879041,0.9849012938803529,0.4444444444444444,1.7759685476181872,0.0007644070371912012,1.7759689985504805,0.0007644070371912012,27.270637638474383,0.9
4,2014-06-30,good_004,good,True,True,True,,,,10.0,2.0,11.0,2.0,0.8461538461538461,0.6361967581774853,0.6142319468048506,0.6874479847136331,0.1111111111111111,3.218056739922778,0.0007984407469415221,3.2180581904723184,0.0007984407469415221,46.189362147343296,1.0
4,2014-06-30,good_005,good,True,True,True,,,,8.0,4.0,9.0,4.0,0.6923076923076923,0.6198311098309854,0.575460291064169,0.7233630202868906,0.3333333333333333,2.5451981365737377,0.0007571498585287557,2.5451990810729392,0.0007571498585287557,42.3593713034816,0.95
4,2014-06-30,medium_000,medium,True,True,True,,,,5.0,6.0,6.0,6.0,0.5,0.5423049171468851,0.5618885065831566,0.4966098751289184,0.0,3.223953522986414,0.0008030948652237449,3.2239549913087733,0.0008030948652237449,45.69253455490762,1.0
4,2014-06-30,medium_001,medium,False,False,,failure,0.48000000000000004,-11.085811387041758,5.0,6.0,5.0,6.0,0.45454545454545453,0.4257892444009526,0.3997381310470909,0.48657517555996344,,,,0.20471788728232562,8.361284473135408e-05,2.9315160432655363,0.55
4,2014-06-30,medium_002,medium,True,False,,,,,5.0,5.0,5.0,5.0,0.5,0.563683021852001,0.5469732367286465,0.6026725204731616,,,,1.6604681735743925,0.0006426909452378886,27.161839203942044,0.9
4,2014-06-30,medium_003,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5022906669379704,0.5490034224646654,0.3932942373756823,0.5555555555555556,1.523148741566199,0.0006486503449374436,1.523149126334437,0.0006486503449374436,23.817617459552835,0.9
4,2014-06-30,medium_004,medium,False,True,True,,,,6.0,6.0,7.0,6.0,0.5384615384615384,0.49899414146197324,0.5086671591109646,0.47642376694766014,0.6666666666666666,1.3442061088285826,0.0005332722105967846,1.3442065026724632,0.0005332722105967846,22.208334285408498,0.9
4,2014-06-30,medium_005,medium,True,True,True,,,,7.0,5.0,8.0,5.0,0.6153846153846154,0.5214548685053771,0.6004393207667003,0.3371578132289567,0.2222222222222222,2.9016052718803182,0.0008634169565449694,2.9016063398335126,0.0008634169565449694,39.252552395023955,1.0
4,2014-06-30,medium_006,medium,False,False,,failure,0.5400000000000001,-3.0501959927268985,6.0,5.0,6.0,5.0,0.5454545454545454,0.49308820831617806,0.4978014914381892,0.4820905476981522,,,,1.43236606903535,0.0005247542022394181,22.86510952184828,0.95
4,2014-06-30,medium_007,medium,False,False,,failure,0.5400000000000001,-5.459113815362372,5.0,5.0,5.0,5.0,0.5,0.48045777260932365,0.4658543881782083,0.5145323362819263,,,,1.4043782108777825,0.0006827287151516179,21.935408878709392,0.9
4,2014-06-30,medium_008,medium,False,False,,failure,0.5100000000000001,-7.7445979605746516,5.0,6.0,5.0,6.0,0.45454545454545453,0.44774891845882725,0.4538735228107771,0.4334581749709443,,,,0.7702094873140483,0.0003185464860024696,11.342076513908337,0.8
4,2014-06-30,bad_000,bad,False,False,,success,0.8500000000000002,5.629040884755867,2.5,8.0,3.0,8.0,0.2727272727272727,0.3472496558253445,0.43246226543355987,0.1484202334061754,,,,0.7668767783614554,0.0003383207509842337,10.602661567867264,0.8
4,2014-06-30,bad_001,bad,False,False,,failure,0.48000000000000004,-14.67240741073563,2.0,8.0,2.0,8.0,0.2,0.3180303594754328,0.31363396895199597,0.3282886040301189,,,,0.3894769269625097,0.00025343374196497954,6.241925388674844,0.65
4,2014-06-30,bad_002,bad,False,False,,success,0.7900000000000001,7.488780106748806,2.0,8.0,2.5,8.0,0.23809523809523808,0.3136718546573285,0.27818869812572616,0.39646588656440074,,,,0.04585215389893387,4.0634766737176575e-05,1.2670143107456537,0.45
4,2014-06-30,bad_003,bad,False,False,,success,0.9700000000000001,3.8690786634828527,2.0,8.0,2.5,8.0,0.23809523809523808,0.3810959648540327,0.5132366146818738,0.0727677819224036,,,,1.8207319907749229,0.0005497302961107689,29.644380947839572,1.0
4,2014-06-30,bad_004,bad,False,False,,failure,0.39000000000000007,-2.605873980779222,2.0,8.0,2.0,8.0,0.2,0.39176144534196167,0.4742222715016264,0.19935285096941074,,,,1.5854070393894972,0.0006314099408693267,23.389153040917144,0.9
4,2014-06-30,bad_005,bad,False,False,,failure,0.48000000000000004,-9.267670887567775,2.5,8.0,2.5,8.0,0.23809523809523808,0.32959418529694934,0.4070086272953449,0.14896048730069295,,,,0.22201672337271902,0.00020603756626363834,5.206977605877232,0.5
4,2014-06-30,bad_006,bad,False,False,,failure,0.39000000000000007,-0.9287751466382019,2.0,8.0,2.0,8.0,0.2,0.4122151328755001,0.5025101557936176,0.20152674606655946,,,,0.8381540291167197,0.0005635424589792775,14.083004091995328,0.8
4,2014-06-30,bad_007,bad,False,False,,failure,0.36000000000000004,-11.400239343003364,2.0,8.0,2.0,8.0,0.2,0.31357451398813696,0.38698275003876775,0.14228862986999843,,,,0.3939483294313779,0.00017915313517685063,6.079372330107194,0.75
4,2014-06-30,bad_008,bad,False,True,False,,,,3.0,8.0,3.0,9.0,0.25,0.34178796614105034,0.4411554550931195,0.10993049191955583,1.0,0.8886043949701603,0.00042466503206167375,0.8886046001298608,0.00042466503206167375,13.300957133111151,0.8
4,2014-06-30,bad_009,bad,False,False,,failure,0.5100000000000001,-8.485010042889229,2.5,8.0,2.5,8.0,0.23809523809523808,0.27689438393263294,0.36263108524920473,0.07684208086063227,,,,0.43485659175749974,0.00019123748612140905,7.3901737556106175,0.6
4,2014-06-30,bad_010,bad,False,False,,success,0.9700000000000001,10.581899482544074,2.5,8.0,3.0,8.0,0.2727272727272727,0.33030616970067095,0.42904192795746154,0.09992273376815967,,,,1.1052381917103402,0.0004886972111746372,15.465065762467713,0.8
4,2014-06-30,bad_011,bad,False,False,,failure,0.4200000000000001,-2.08841387957429,2.0,8.0,2.0,8.0,0.2,0.38121957771951476,0.5069952803881724,0.08774293815931367,,,,1.3194302959441533,0.0004795841224287554,20.092124213237742,0.95
4,2014-06-30,bad_012,bad,False,False,,failure,0.5100000000000001,-1.7291933997012308,2.0,8.0,2.0,8.0,0.2,0.3692389650582511,0.39568884693450024,0.3075225740136699,,,,0.14147692048456728,8.289613847103326e-05,2.4728683608349584,0.6
4,2014-06-30,bad_013,bad,False,False,,failure,0.39000000000000007,-13.494370474503228,2.5,8.0,2.5,8.0,0.23809523809523808,0.4323149971455144,0.3730442704565725,0.5706133594197121,,,,0.4933199081200797,0.0002823831060002935,8.219811171997678,0.6
4,2014-06-30,bad_014,bad,False,False,,failure,0.4200000000000001,-8.998811101597639,3.0,8.0,3.0,8.0,0.2727272727272727,0.41172982624512755,0.4913848427142594,0.22586812115048677,,,,1.4436885114401845,0.0005968718603036936,21.439918329901335,0.9
