round,date,factor_id,group,selected,updated_in_b_step,selected_success,unselected_evaluation,unselected_score,unselected_improvement,alpha_before,beta_before,alpha_after,beta_after,success_rate_after,score_final,score_aggregate,score_bayesian,perf_rank_percentile_input,perf_icir_input,perf_ls_return_input,recent_icir_lookback,recent_ls_mean_lookback,recent_ls_sharpe_lookback,recent_win_rate_lookback
2,2014-06-19,good_018,good,False,True,False,,,,8.0,2.0,8.0,3.0,0.7272727272727273,0.5037121135501196,0.4620026891389284,0.6010341038428989,0.7931034482758621,0.7051189724878045,0.0005273795933033239,0.7051191054617986,0.0005273795933033239,11.186929258133238,0.75
2,2014-06-19,good_019,good,True,True,True,,,,8.0,2.0,9.0,2.0,0.8181818181818182,0.6302215696963922,0.5941946466669935,0.7142843900983227,0.06896551724137931,3.203929154553436,0.0010229237418341276,3.2039305691696125,0.0010229237418341276,50.32452574156131,1.0
2,2014-06-19,medium_000,medium,False,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5101192398455408,0.5165672082957816,0.4950739801283123,0.13793103448275862,1.8615372188089756,0.0006621734963252318,1.8615379590389705,0.0006621734963252318,29.380224520244468,1.0
2,2014-06-19,medium_001,medium,False,False,,failure,0.5100000000000001,-4.62910222641284,5.0,5.0,5.0,5.0,0.5,0.40988779890954197,0.493974785777581,0.21368482955078424,,,,0.9701407413213846,0.000630495369456411,15.54438126159495,0.9
2,2014-06-19,medium_002,medium,False,False,,failure,0.5100000000000001,-7.850822347739083,5.0,5.0,5.0,5.0,0.5,0.46713063508687824,0.36474944912058727,0.7060200690082239,,,,0.6283336454776459,0.00043504004640813383,9.978993480020728,0.75
2,2014-06-19,medium_003,medium,False,False,,failure,0.5100000000000001,-3.769286882713544,5.0,5.0,5.0,5.0,0.5,0.40852681281920167,0.39952788040462983,0.4295243217865361,,,,0.27255714540378906,0.0001635417750067675,4.25029841435828,0.6
2,2014-06-19,medium_004,medium,False,False,,success,0.8200000000000002,3.409247283615045,5.0,5.0,5.5,5.0,0.5238095238095238,0.5157999136372753,0.510540111472505,0.5280727853550725,,,,1.5381648948528353,0.0006793720631115416,24.38015316973893,1.0
2,2014-06-19,medium_005,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5337948224014494,0.5161389202391807,0.5749919274467431,0.2413793103448276,1.4359600195359283,0.0005032105291781211,1.4359605973109917,0.0005032105291781211,22.400850460468227,0.9
2,2014-06-19,medium_006,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.37767107596373245,0.41811787165951475,0.28329521934024043,0.9655172413793104,0.4597109950988727,0.00019807400383691057,0.45971114697339993,0.00019807400383691057,7.355796541504954,0.7
2,2014-06-19,medium_007,medium,False,False,,failure,0.5400000000000001,-0.7877484816569904,5.0,5.0,5.0,5.0,0.5,0.4384165202866471,0.41023947936260663,0.5041629491094083,,,,1.0922889445151798,0.0006499069615336546,17.420864093157785,0.85
2,2014-06-19,medium_008,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.5998812866203775,0.6156042771413831,0.5631943087380313,,,,3.322826576917962,0.0009851625258719698,51.3632173955031,1.0
2,2014-06-19,medium_009,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.556942242541606,0.5457337718886761,0.5830953407317758,0.3448275862068966,1.3656861960099462,0.0007304899984834194,1.3656865567019492,0.0007304899984834194,21.703414572229516,0.85
2,2014-06-19,medium_010,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.32743954209474635,0.3903388234412553,0.18067455228622553,0.9310344827586207,0.5325444983059676,0.000351467048625749,0.5325446128872708,0.000351467048625749,8.464726498480626,0.75
2,2014-06-19,medium_011,medium,False,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.4957800922520018,0.4973897973132284,0.4920241137758066,0.41379310344827586,1.2536879660435127,0.0005806709677406291,1.2536883481738534,0.0005806709677406291,19.93189622902512,0.95
2,2014-06-19,medium_012,medium,False,False,,success,0.9700000000000001,7.7930201748317245,5.0,5.0,5.5,5.0,0.5238095238095238,0.43858733590017535,0.4694556475109235,0.3665612754750963,,,,0.9153202909405785,0.0004549385102135772,14.545314951204052,0.85
2,2014-06-19,medium_013,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.3978906954417881,0.39441531116020245,0.40599992543215474,1.0,0.3700804427646723,0.0002488109223160315,0.37008052028731947,0.0002488109223160315,5.866581810974812,0.7
2,2014-06-19,medium_014,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.5660008561109189,0.4908207597336473,0.7414210809912195,,,,1.2590667882810556,0.0009268639777307198,19.78041014143074,0.85
2,2014-06-19,medium_015,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5248515102309613,0.5786576527602256,0.39930384432934474,0.10344827586206896,2.1326696759572163,0.000954669950663393,2.132670347504576,0.000954669950663393,33.25164590892279,1.0
2,2014-06-19,medium_016,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.54063385540738,0.4975176891210521,0.6412382434088115,,,,1.1597079082414623,0.0006073533964927061,18.40680768119378,0.9
2,2014-06-19,medium_017,medium,False,False,,failure,0.5100000000000001,-4.72124050791993,5.0,5.0,5.0,5.0,0.5,0.4353816195054074,0.4453172732902483,0.41219842734077866,,,,0.5740732337963563,0.0004360635317961715,9.23598222280728,0.7
2,2014-06-19,medium_018,medium,False,False,,success,0.9700000000000001,1.2659204217087563,5.0,5.0,5.5,5.0,0.5238095238095238,0.4554870012074244,0.5796182323117597,0.16584746196397557,,,,1.7093685763231516,0.0008304642020151368,26.96493208231227,0.9
2,2014-06-19,medium_019,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5745907108861065,0.5051843473198833,0.7365388925406275,0.1724137931034483,1.6234345301452437,0.0007279367419847048,1.623435040443176,0.0007279367419847048,25.723478697013366,0.9
2,2014-06-19,medium_020,medium,False,False,,success,0.8200000000000002,1.5798454781804026,5.0,5.0,5.5,5.0,0.5238095238095238,0.4784964571922996,0.44529330369080256,0.5559704820291262,,,,0.470002863497613,0.00030963900637496035,7.320683000732227,0.75
2,2014-06-19,medium_021,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.6329570810230739,0.565064645618839,0.7913727636329555,0.5517241379310345,1.1494650048425368,0.0007026867979886629,1.149465269242546,0.0007026867979886629,18.121836155003876,0.75
2,2014-06-19,medium_022,medium,False,False,,failure,0.4200000000000001,-3.0371152083089754,5.0,5.0,5.0,5.0,0.5,0.43169545709535007,0.4174559171107024,0.46492105039286136,,,,0.48310675329313335,0.0003280453575013456,7.886314641315669,0.75
2,2014-06-19,medium_023,medium,False,False,,success,0.8500000000000002,5.144726783143142,5.0,5.0,5.5,5.0,0.5238095238095238,0.49441221713845673,0.5469710572861819,0.3717749234604313,,,,1.6556870381549302,0.0007699957950640674,26.16652093966098,1.0
2,2014-06-19,medium_024,medium,True,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.5254501279557935,0.47821650759974,0.6356619087865851,0.8275862068965517,0.6635950267805811,0.00036513562282911884,0.6635951954466663,0.00036513562282911884,10.423511169348025,0.75
2,2014-06-19,medium_025,medium,True,False,,,,,5.0,5.0,5.0,5.0,0.5,0.5433384327379458,0.4473254520342109,0.7673687210466605,,,,0.8757963280514401,0.0005083247629784649,13.799131985667,0.75
2,2014-06-19,medium_026,medium,False,False,,failure,0.5100000000000001,-7.656840322160463,5.0,5.0,5.0,5.0,0.5,0.451070733135435,0.3197902585103021,0.7573918405940786,,,,0.23167693993816968,0.0001719929762469557,3.6744918518473453,0.5
2,2014-06-19,medium_027,medium,False,False,,failure,0.5100000000000001,-1.1460562992797776,5.0,5.0,5.0,5.0,0.5,0.4942085865383911,0.4857037989697781,0.5140530908651549,,,,1.0595855449235878,0.0004584692845132042,16.94356850453181,0.85
2,2014-06-19,medium_028,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.5734100460649272,0.5931877798647328,0.5272620005320474,,,,2.2406702082980514,0.0009291196748110386,35.69968867180987,1.0
2,2014-06-19,medium_029,medium,False,False,,success,0.8200000000000002,1.063367764871657,5.0,5.0,5.5,5.0,0.5238095238095238,0.45297508342360315,0.45376061397087,0.45114217881331387,,,,1.1874952313857337,0.0005956517800839304,18.904785327742214,0.8
2,2014-06-19,bad_000,bad,False,False,,failure,0.5100000000000001,-5.590013584598211,2.0,8.0,2.0,8.0,0.2,0.4535136117137103,0.535265572925985,0.2627590355517363,,,,0.8008034564457094,0.0005369270672938525,12.745472612028232,0.8
2,2014-06-19,bad_001,bad,False,False,,failure,0.5400000000000001,-0.2816436980706527,2.0,8.0,2.0,8.0,0.2,0.4488180488867117,0.5533959805988606,0.20480287489169746,,,,1.076037982139882,0.0007382255996816005,17.206130479712016,0.85
2,2014-06-19,bad_002,bad,False,False,,failure,0.5100000000000001,-5.01396413495641,2.0,8.0,2.0,8.0,0.2,0.3596040828693432,0.5029668037224214,0.02509106754549413,,,,1.4694425765140222,0.0007222323422316344,23.114910653534714,0.9
2,2014-06-19,bad_003,bad,False,False,,failure,0.39000000000000007,-7.781344710242479,2.0,8.0,2.0,8.0,0.2,0.3605220293042728,0.37665173141197206,0.3228860577196413,,,,0.29417901765489163,0.00017275922218253184,4.608540530747318,0.6
2,2014-06-19,bad_004,bad,False,False,,failure,0.5100000000000001,-1.54766146006628,2.0,8.0,2.0,8.0,0.2,0.44820773739764286,0.4603080865389656,0.4199735894012232,,,,1.1442781068131356,0.0007022505219753933,18.143462085703383,0.8
2,2014-06-19,bad_005,bad,False,False,,success,0.9700000000000001,0.9182630301786787,2.0,8.0,2.5,8.0,0.23809523809523808,0.3820188864140207,0.4711338696600149,0.1740839255067009,,,,1.0702756976685006,0.0006138797815287611,16.856254029645395,0.8
2,2014-06-19,bad_006,bad,False,False,,success,0.9400000000000001,0.28451643185348985,2.0,8.0,2.5,8.0,0.23809523809523808,0.3794113304600828,0.44324105165723227,0.23047531433340068,,,,0.6472501815022671,0.0004081016904720973,10.372610353668648,0.75
2,2014-06-19,bad_007,bad,False,False,,success,0.9400000000000001,8.325739266293965,2.0,8.0,2.5,8.0,0.23809523809523808,0.33383559856936934,0.434908288256042,0.09799932263380001,,,,0.8794539178241737,0.0004387343361801129,13.989188846968107,0.7
2,2014-06-19,bad_008,bad,True,False,,,,,2.0,8.0,2.5,8.0,0.23809523809523808,0.532853159541989,0.629182410428373,0.3080849074737598,,,,3.4394923275403513,0.0011567847873702223,54.551131642986874,1.0
2,2014-06-19,bad_009,bad,False,False,,success,0.8500000000000002,0.6310281687447201,2.0,8.0,2.5,8.0,0.23809523809523808,0.4252418466165604,0.5497799821116782,0.134652863794619,,,,0.9851708749174369,0.0006003145576353954,15.61591471857913,0.85
2,2014-06-19,bad_010,bad,False,False,,success,0.9400000000000001,1.0870869225493323,2.0,8.0,2.5,8.0,0.23809523809523808,0.4650768512980993,0.5463489057695214,0.2754420575314477,,,,1.1331234592042552,0.0007318959986232557,17.946334259662162,0.9
2,2014-06-19,bad_011,bad,False,False,,neutral,0.39000000000000007,-0.08997025518065982,2.0,8.0,2.0,8.0,0.2,0.37954186656724165,0.5025308181540777,0.09256764619795747,,,,1.0183252773550897,0.0004838925629120069,16.159208418702683,0.85
2,2014-06-19,bad_012,bad,False,False,,failure,0.39000000000000007,-0.9653053436913837,2.0,8.0,2.0,8.0,0.2,0.518496239259667,0.499186312848905,0.5635527342181118,,,,1.7592147805929663,0.0006635322727993493,28.131177818745684,1.0
2,2014-06-19,bad_013,bad,False,False,,failure,0.4200000000000001,-1.6897407499622261,2.0,8.0,2.0,8.0,0.2,0.4833356382931541,0.5982864298379935,0.21511712468852903,,,,2.1290379301218847,0.0009341147903404338,33.93025178641154,1.0
2,2014-06-19,bad_014,bad,False,False,,failure,0.5100000000000001,-2.480999734833759,2.0,8.0,2.0,8.0,0.2,0.3324739579460018,0.4358236274243865,0.09132472916310423,,,,0.45051152714275006,0.00027409551945984723,7.219097948458055,0.75
2,2014-06-19,bad_015,bad,False,False,,failure,0.39000000000000007,-1.6918711503031432,2.0,8.0,2.0,8.0,0.2,0.40381281213233616,0.42972523492049425,0.3433504922933006,,,,1.2254072356163115,0.0007459832776439065,19.277530346373275,0.9
2,2014-06-19,bad_016,bad,False,False,,failure,0.5100000000000001,-1.9124619125483662,2.0,8.0,2.0,8.0,0.2,0.3893007638217841,0.5197271678184117,0.08497248782965318,,,,1.347721801883603,0.0005803375528816142,21.41797562687219,1.0
2,2014-06-19,bad_017,bad,False,False,,failure,0.39000000000000007,-2.561997649293275,2.0,8.0,2.0,8.0,0.2,0.3326897300626912,0.43451016734324477,0.09510870974139962,,,,0.6277129767989383,0.0002963438623280649,10.139129925456524,0.75
2,2014-06-19,bad_018,bad,False,False,,failure,0.39000000000000007,-5.397686618637437,2.0,8.0,2.0,8.0,0.2,0.34190453381297,0.4154243639778058,0.17035826342835306,,,,0.5106298478196684,0.0003764438190920049,8.12839209075654,0.8
2,2014-06-19,bad_019,bad,False,False,,failure,0.5100000000000001,-6.612427342681997,2.0,8.0,2.0,8.0,0.2,0.2981398011327806,0.3528750142201167,0.1704243039289965,,,,0.3891801853516257,0.0002623662287835498,6.220095126518869,0.6
2,2014-06-19,bad_020,bad,False,False,,failure,0.48000000000000004,-4.921297126837658,2.0,8.0,2.0,8.0,0.2,0.3680161735323208,0.37509776086233065,0.3514924697622978,,,,0.4979439248897838,0.0003185391199637342,7.950082742780921,0.65
2,2014-06-19,bad_021,bad,False,False,,failure,0.5100000000000001,-9.614140372825958,2.0,8.0,2.0,8.0,0.2,0.4135890287933361,0.5337704790502513,0.13316564486053395,,,,1.3747074679983216,0.0008276069743731837,21.716299229532368,0.9
2,2014-06-19,bad_022,bad,False,False,,success,0.8500000000000002,6.251891688438391,2.0,8.0,2.5,8.0,0.23809523809523808,0.3331901126695581,0.4441527988299052,0.07427717829541494,,,,0.5610062974014436,0.00038877008576274427,8.808542599452245,0.75
2,2014-06-19,bad_023,bad,False,False,,failure,0.39000000000000007,-0.17446069663093056,2.0,8.0,2.0,8.0,0.2,0.37043833300128165,0.48287944254707504,0.10807574406109702,,,,0.4891534195936818,0.0003635422533291541,7.810900312406438,0.7
2,2014-06-19,bad_024,bad,False,False,,failure,0.39000000000000007,-5.27826036046369,2.0,8.0,2.0,8.0,0.2,0.24234639816244186,0.3245127645352998,0.050624876625773314,,,,0.24703612860648116,0.00015958031252774016,3.840449554967689,0.5
2,2014-06-19,bad_025,bad,False,False,,failure,0.39000000000000007,-5.01147436329569,2.0,8.0,2.0,8.0,0.2,0.27838047087390727,0.39435099407248203,0.007782583410566128,,,,1.1460033720513854,0.0007749295385975445,18.069687855771686,0.75
2,2014-06-19,bad_026,bad,False,False,,success,0.8200000000000002,3.3017675679973024,2.0,8.0,2.5,8.0,0.23809523809523808,0.36583672389582256,0.32514561779932144,0.4607826381209919,,,,0.3853141899508433,0.00023826002148454219,6.182744330362597,0.45
2,2014-06-19,bad_027,bad,False,False,,success,0.8200000000000002,0.31865507647064817,2.0,8.0,2.5,8.0,0.23809523809523808,0.23039017589065755,0.31283958835337944,0.03800821347763984,,,,0.23777078719672246,0.00012513073890874681,3.6989918268845003,0.5
2,2014-06-19,bad_028,bad,False,False,,failure,0.5400000000000001,-3.6623471937245426,2.0,8.0,2.0,8.0,0.2,0.46592280074858816,0.5591566168745049,0.24837722978811586,,,,1.5687743502101021,0.0008519679954232671,24.924146380984723,0.9
2,2014-06-19,bad_029,bad,False,True,True,,,,2.0,8.0,3.0,8.0,0.2727272727272727,0.42007747756032926,0.5485177718049901,0.12038345765612082,0.3103448275862069,1.3808622734808866,0.0006903462547119165,1.3808626653370186,0.0006903462547119165,21.8150060530977,0.85
2,2014-06-19,bad_030,bad,False,False,,failure,0.5400000000000001,-1.3036056099779927,2.0,8.0,2.0,8.0,0.2,0.32267253892775405,0.4338672595905516,0.06321819071455985,,,,0.7546200183270684,0.0004511534789632841,11.92339759840421,0.7
2,2014-06-19,bad_031,bad,False,False,,success,0.8200000000000002,2.9275011224251557,2.0,8.0,2.5,8.0,0.23809523809523808,0.3607777744430911,0.49028990600921774,0.058582800788795845,,,,0.9882545922443368,0.00046797658223104755,15.855734779587724,0.85
2,2014-06-19,bad_032,bad,False,False,,failure,0.39000000000000007,-4.704229428048947,2.0,8.0,2.0,8.0,0.2,0.4270946546688632,0.5340589207064994,0.17751136724771205,,,,2.039339614341902,0.0009271740839290894,31.78764263285084,1.0
2,2014-06-19,bad_033,bad,False,False,,success,0.8200000000000002,0.14067754312213765,2.0,8.0,2.5,8.0,0.23809523809523808,0.43660106967895057,0.4343465658237895,0.4418615786743265,,,,0.5656322001744786,0.0003846062974698142,9.002735576851682,0.85
2,2014-06-19,bad_034,bad,False,False,,success,0.8200000000000002,4.980093803108346,2.0,8.0,2.5,8.0,0.23809523809523808,0.43159457211116437,0.49491714049576696,0.2838419125470917,,,,0.9666941898968611,0.0005275828934502274,15.33904575164772,0.9
2,2014-06-19,bad_035,bad,False,False,,failure,0.5100000000000001,-10.929709770318752,2.0,8.0,2.0,8.0,0.2,0.2839235408402599,0.39059940711213476,0.03501318620588518,,,,0.25696082122479125,0.0001423407203472286,4.09099163277514,0.6
2,2014-06-19,bad_036,bad,False,False,,success,0.9400000000000001,5.4634627545317755,2.0,8.0,2.5,8.0,0.23809523809523808,0.3625589828603895,0.383574948097902,0.31352173063952715,,,,0.3808735303211182,0.00024401344490706557,5.929629507979919,0.7
2,2014-06-19,bad_037,bad,False,False,,failure,0.5100000000000001,-0.7161971564106295,2.0,8.0,2.0,8.0,0.2,0.37984661120917285,0.4510398606911909,0.2137290290844643,,,,0.752362601051206,0.0004974311866198092,12.011616422340301,0.75
2,2014-06-19,bad_038,bad,False,False,,success,0.8200000000000002,2.719186760158081,2.0,8.0,2.5,8.0,0.23809523809523808,0.46210189796217294,0.5230040244893738,0.31999693606537116,,,,0.8610736423794259,0.0005601914517964214,13.686953764906676,0.8
2,2014-06-19,bad_039,bad,False,False,,failure,0.5400000000000001,-2.1324020352399344,2.0,8.0,2.0,8.0,0.2,0.4257972120291472,0.5091189587205261,0.2313798030825965,,,,0.7267874092277984,0.0004936382172312376,11.547777264182475,0.7
2,2014-06-19,bad_040,bad,False,False,,neutral,0.5100000000000001,-0.028670452263312995,2.0,8.0,2.0,8.0,0.2,0.42791097071145445,0.4563001925274237,0.36166945314085974,,,,0.8881630717287444,0.00046832943123088734,14.130252426501396,0.75
2,2014-06-19,bad_041,bad,False,False,,failure,0.39000000000000007,-4.487149821612562,2.0,8.0,2.0,8.0,0.2,0.47331117892042984,0.5573394870222439,0.2772451266828638,,,,1.9375671467310436,0.0008818478577428988,30.436402359229984,0.95
2,2014-06-19,bad_042,bad,False,False,,failure,0.5100000000000001,-6.252686273193618,2.0,8.0,2.0,8.0,0.2,0.35815365116770304,0.4943467683651903,0.040369711040232716,,,,0.5888345764796473,0.00034452676018726134,9.54038767737594,0.7
2,2014-06-19,bad_043,bad,False,False,,failure,0.5100000000000001,-3.51658666988952,2.0,8.0,2.0,8.0,0.2,0.37972436217608274,0.4882302487739977,0.12654396011428123,,,,1.0698635885078667,0.000426058528118446,17.06619879625196,0.85
2,2014-06-19,bad_044,bad,False,False,,failure,0.39000000000000007,-1.5415281927280517,2.0,8.0,2.0,8.0,0.2,0.40800815736592494,0.48574677392471516,0.2266180520620813,,,,0.9189137953531294,0.00043197671758524387,14.844429444056894,0.8
2,2014-06-19,bad_045,bad,False,False,,failure,0.5100000000000001,-0.18497299518737975,2.0,8.0,2.0,8.0,0.2,0.40057139077828974,0.4408199481488325,0.30665809024702334,,,,0.9781837596000883,0.0005812175525829399,15.486559320301556,0.8
2,2014-06-19,bad_046,bad,False,False,,failure,0.39000000000000007,-4.606328651453268,2.0,8.0,2.0,8.0,0.2,0.412865305534063,0.4909290442109816,0.23071658195458628,,,,0.7379803448964402,0.0004529682260727023,11.610722877035725,0.75
2,2014-06-19,bad_047,bad,False,False,,failure,0.5100000000000001,-9.43936225240114,2.0,8.0,2.0,8.0,0.2,0.38119866386467083,0.4341482830088518,0.25764955252824867,,,,0.4266439132436431,0.00033283855016271016,6.706315637087931,0.65
2,2014-06-19,bad_048,bad,False,False,,success,0.9400000000000001,0.5292465337212917,2.0,8.0,2.5,8.0,0.23809523809523808,0.49262905059526807,0.5232412340276045,0.4212006225864832,,,,1.7260703301731546,0.0008922187592636379,27.765694523663168,1.0
2,2014-06-19,bad_049,bad,False,False,,success,0.8200000000000002,3.104244087713994,2.0,8.0,2.5,8.0,0.23809523809523808,0.33948059216815674,0.4174283002753224,0.1576026065847703,,,,0.9046309349457974,0.0005284444080780497,14.194303358011,0.8
3,2014-07-18,good_000,good,True,True,True,,,,8.0,3.0,9.0,3.0,0.75,0.5802822998132842,0.542089362143299,0.6693991543765831,0.5172413793103449,1.0511937648979415,0.0006745607394866339,1.0511939951874685,0.0006745607394866339,16.664382659402555,0.85
3,2014-07-18,good_001,good,False,True,False,,,,8.0,2.0,8.0,3.0,0.7272727272727273,0.5017932338558273,0.423194979218222,0.6851891613435732,0.7241379310344828,0.8383011073125083,0.0004950270401641845,0.8383013074235025,0.0004950270401641845,13.025677129374962,0.8
3,2014-07-18,good_002,good,True,True,True,,,,8.0,3.0,9.0,3.0,0.75,0.5969892221748394,0.5484960895336992,0.7101398650041665,0.1724137931034483,1.4657874092622682,0.0006206872866648339,1.4657879001972414,0.0006206872866648339,23.27272346697587,0.9
3,2014-07-18,good_003,good,True,True,True,,,,8.5,2.0,9.5,2.0,0.8260869565217391,0.615609729584546,0.5450466250705187,0.7802569734506098,0.10344827586206896,1.6773250858656723,0.0008144180247956125,1.6773255756276968,0.0008144180247956125,26.55863678515435,1.0
3,2014-07-18,good_004,good,False,True,False,,,,9.0,2.0,9.0,3.0,0.75,0.4901879907788169,0.4227239865588614,0.6476040006253799,0.9310344827586207,0.5186613049871804,0.0003513789308219726,0.5186614119967211,0.0003513789308219726,8.13607562051336,0.75
3,2014-07-18,good_005,good,False,True,False,,,,9.0,2.0,9.0,3.0,0.75,0.5080703418484072,0.4361903713432532,0.6757902730270997,0.7931034482758621,0.7712658292643569,0.00047804213010853606,0.7712660045729802,0.00047804213010853606,12.252101944935793,0.75
3,2014-07-18,good_006,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6208308617865126,0.5609226979351024,0.7606165774398032,0.034482758620689655,1.9684013047701132,0.000901317522768013,1.9684019172719065,0.000901317522768013,31.15745047334524,0.95
