round,date,factor_id,group,selected,updated_in_b_step,selected_success,unselected_evaluation,unselected_score,unselected_improvement,alpha_before,beta_before,alpha_after,beta_after,success_rate_after,score_final,score_aggregate,score_bayesian,perf_rank_percentile_input,perf_icir_input,perf_ls_return_input,recent_icir_lookback,recent_ls_mean_lookback,recent_ls_sharpe_lookback,recent_win_rate_lookback
2,2014-06-19,medium_002,medium,True,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.46178352674309364,0.45469799605993133,0.47831643167047255,0.6530612244897959,1.0251278084633249,0.0005710923534344078,1.0251280648258632,0.0005710923534344078,16.280326930855036,0.9
2,2014-06-19,medium_003,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5249746779669552,0.5170955514793508,0.543359306438032,0.3673469387755102,1.357417922192719,0.0007132425094751842,1.3574182848365017,0.0007132425094751842,21.583651795430097,0.85
2,2014-06-19,medium_004,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.42377656486064375,0.39241999098152724,0.4969419039119158,0.9183673469387755,0.5462436311744857,0.00037447597662056104,0.546243743466601,0.00037447597662056104,8.720323218579074,0.6
2,2014-06-19,medium_005,medium,True,False,,,,,5.0,5.0,5.0,5.0,0.5,0.46518300150815933,0.5933881609466338,0.16603762948505224,,,,3.191663126808192,0.001022680091153865,51.14800555929268,1.0
2,2014-06-19,medium_006,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.48361252165143354,0.4679068032502416,0.5202591979208814,0.4897959183673469,1.262378757641966,0.0006019817975762435,1.2623791294603544,0.0006019817975762435,20.081614704023696,0.85
2,2014-06-19,medium_007,medium,True,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.4504435827279963,0.5280250107902273,0.2694202505827905,0.7551020408163265,0.9020538288585153,0.0005462854607320275,0.9020540374829892,0.0005462854607320275,14.260460902714309,0.85
2,2014-06-19,medium_008,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.6001902765994744,0.5528203088049605,0.7107202014533403,0.4489795918367347,1.29017450036485,0.000700231448456124,1.2901748349131796,0.000700231448456124,20.381885845913498,0.9
2,2014-06-19,medium_009,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.46145845520150075,0.5544614549245873,0.24445145584763212,0.5306122448979592,1.2165668312209041,0.0006849228276744465,1.2165671344222246,0.0006849228276744465,19.24245987796248,0.85
2,2014-06-19,medium_010,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5167444802878869,0.4997651630630372,0.5563628871458697,0.3877551020408163,1.3065195716027498,0.0007750171063825699,1.3065198794552817,0.0007750171063825699,20.745811904056453,0.85
2,2014-06-19,medium_011,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5344813570719307,0.5490056326691546,0.5005913806784085,0.22448979591836735,1.5187021367475293,0.0006535407536325971,1.5187026314620167,0.0006535407536325971,24.12317130898691,0.9
2,2014-06-19,medium_012,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.48620914337568155,0.46385365806066303,0.5383719424440583,,,,1.2068237521853464,0.0007390969948151218,19.300162960980618,0.85
2,2014-06-19,medium_013,medium,True,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.4630403089139793,0.41328945540064516,0.5791256337784255,0.9387755102040817,0.5240064404463424,0.000320425954219889,0.5240065630737075,0.000320425954219889,8.417336456284048,0.65
2,2014-06-19,medium_014,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5322298928451724,0.4867834162531546,0.6382716715598806,0.673469387755102,0.9746368640846542,0.0004720891938982199,0.9746371487066734,0.0004720891938982199,15.536318385650645,0.85
2,2014-06-19,medium_015,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5528607690482612,0.5026832655486764,0.6699416105472927,0.46938775510204084,1.2844431630537168,0.000693008045303309,1.2844434985646536,0.000693008045303309,20.50586840528121,0.85
2,2014-06-19,medium_016,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.3876748285345597,0.33146699412607766,0.5188264421543511,0.9795918367346939,0.3660776792002155,0.00022279639788784343,0.3660777650601835,0.00022279639788784343,5.848517882124355,0.6
2,2014-06-19,medium_017,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.3933195611444515,0.3926572024248503,0.394865064823521,0.8775510204081632,0.6030594678537261,0.0002952453160865964,0.6030596418591695,0.0002952453160865964,9.633998151290834,0.75
2,2014-06-19,medium_018,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.49054205036126375,0.5089414857342812,0.44761003449088965,0.32653061224489793,1.396529543984733,0.000664827445333609,1.396529957845604,0.000664827445333609,22.34219794256726,0.85
2,2014-06-19,medium_019,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5549446156575124,0.5288548773889695,0.6158206716174459,0.16326530612244897,1.715015230636684,0.0007986766444317214,1.7150157510454684,0.0007986766444317214,27.139210721786956,0.95
2,2014-06-19,medium_020,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.6020041577498633,0.5991041105748405,0.608770934491583,0.061224489795918366,2.3984340229101586,0.0009216285216721871,2.3984348984112867,0.0009216285216721871,38.74698297879168,1.0
2,2014-06-19,medium_021,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5451677917674482,0.5551163739453904,0.52195443335225,0.20408163265306123,1.5235930073920279,0.0007133954129896605,1.523593462832584,0.0007133954129896605,23.890646446428576,0.85
2,2014-06-19,medium_022,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.643260944831755,0.5762926808370888,0.7995202274859763,0.12244897959183673,1.8399927316258626,0.0007908166397078874,1.8399933336774454,0.0007908166397078874,29.228858172230407,0.95
2,2014-06-19,medium_023,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.40820284389690786,0.3571434895725296,0.5273413373204573,0.9591836734693877,0.4675635418510782,0.0002785751042938032,0.467563653749205,0.0002785751042938032,7.462208165251448,0.75
2,2014-06-19,medium_024,medium,False,True,False,,,,5.0,5.0,5.0,6.0,0.45454545454545453,0.42566272118294834,0.478444692252859,0.3025047886864901,0.6326530612244898,1.037042516937728,0.0006089289707383999,1.0370427665971744,0.0006089289707383999,16.538797350648313,0.8
2,2014-06-19,medium_025,medium,True,True,True,,,,5.0,5.0,6.0,5.0,0.5454545454545454,0.5216468980688741,0.5302683801791044,0.5015301064783368,0.5102040816326531,1.2379114435581715,0.0005606933676074666,1.237911823073049,0.0005606933676074666,19.617663455328866,0.85
2,2014-06-19,medium_026,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.5940406714091453,0.5909680909097008,0.6012100259078491,,,,2.712550457471437,0.0009815720111760223,43.16202825292188,0.95
2,2014-06-19,medium_027,medium,False,False,,failure,0.39000000000000007,-2.442109584182589,5.0,5.0,5.0,5.0,0.5,0.4503749872608612,0.40837950463940487,0.5483644467109262,,,,0.6824201949118524,0.00035406778521483424,10.849731638746633,0.75
2,2014-06-19,medium_028,medium,True,False,,,,,5.0,5.0,5.0,5.0,0.5,0.5112298401339628,0.490326369675489,0.5600046045370686,,,,0.6887608844192025,0.0005635291200884942,11.053356127825925,0.8
2,2014-06-19,medium_029,medium,True,False,,,,,5.0,5.0,5.5,5.0,0.5238095238095238,0.495574978205961,0.4426979950115105,0.618954605659679,,,,0.6769944554495727,0.00042019803335108154,10.797132261426732,0.75
2,2014-06-19,bad_000,bad,True,False,,,,,2.0,8.0,2.0,8.0,0.2,0.4758399594045353,0.4410020654805692,0.5571283785604562,,,,0.7596634518357992,0.0004681755494671582,12.266263916988951,0.75
2,2014-06-19,bad_001,bad,False,False,,failure,0.5100000000000001,-1.253036363649116,2.0,8.0,2.0,8.0,0.2,0.38877849889328137,0.44540045257364325,0.25666060697243703,,,,0.7799073727449898,0.0004538855719995549,12.574615153784558,0.8
2,2014-06-19,bad_002,bad,False,False,,success,0.9400000000000001,4.56073697134606,2.0,8.0,2.5,8.0,0.23809523809523808,0.4195299091037284,0.4151790857972891,0.4296818301520868,,,,0.21371408323816304,0.00012903892322325115,3.349830129758906,0.65
2,2014-06-19,bad_003,bad,False,True,False,,,,2.0,8.0,2.0,9.0,0.18181818181818182,0.41596897931973914,0.4729657582407355,0.2829764951707477,0.8367346938775511,0.729757993800984,0.00046849802710819115,0.7297581516561982,0.00046849802710819115,11.57763017405231,0.7
2,2014-06-19,bad_004,bad,False,False,,failure,0.5100000000000001,-3.9610461773624905,2.0,8.0,2.0,8.0,0.2,0.35684828874430335,0.4079940218170486,0.23750824490789788,,,,0.69938084808903,0.00037284763143125173,11.143648008395399,0.65
2,2014-06-19,bad_005,bad,False,False,,failure,0.5400000000000001,-2.908238519939218,2.0,8.0,2.0,8.0,0.2,0.41565160029449155,0.43824402214254327,0.3629359493157044,,,,0.8705511211161742,0.00046604381727120305,13.964265087696033,0.8
2,2014-06-19,bad_006,bad,True,False,,,,,2.0,8.0,2.0,8.0,0.2,0.48518433786026943,0.5272678619465245,0.38698944832567433,,,,2.169389827606853,0.000706372476174363,34.83167423330561,1.0
2,2014-06-19,bad_007,bad,False,False,,success,0.9400000000000001,6.581960318033495,2.0,8.0,2.5,8.0,0.23809523809523808,0.39764225850194157,0.49086117862856804,0.18013144487314658,,,,0.6082289789964913,0.0003910399535982507,9.593808690061172,0.7
2,2014-06-19,bad_008,bad,False,False,,failure,0.5100000000000001,-4.377267380104556,2.0,8.0,2.0,8.0,0.2,0.42303892275140503,0.5391210571935563,0.1521806090530522,,,,1.9245056158040714,0.000920528482409952,30.539036583560428,0.9
2,2014-06-19,bad_009,bad,False,False,,failure,0.39000000000000007,-4.787922150787807,2.0,8.0,2.0,8.0,0.2,0.35013029619796804,0.4798161400283073,0.04752999392717661,,,,0.50129402955377,0.00032928209477401597,7.889943205461273,0.7
2,2014-06-19,bad_010,bad,False,True,False,,,,2.0,8.0,2.0,9.0,0.18181818181818182,0.33215770195106914,0.45581409511373505,0.043626117904848806,0.7142857142857143,0.9371390307678746,0.000529876515453602,0.937139265740716,0.000529876515453602,15.14601505465769,0.75
2,2014-06-19,bad_011,bad,False,False,,success,0.9400000000000001,4.707155307533853,2.0,8.0,2.5,8.0,0.23809523809523808,0.39344578113490786,0.5027781782537926,0.13833685452417696,,,,1.0852870333905766,0.0005360827457281795,17.387963436980268,0.9
2,2014-06-19,bad_012,bad,False,False,,success,0.9700000000000001,0.7996631503589384,2.0,8.0,2.5,8.0,0.23809523809523808,0.43481928121453256,0.46871978074120535,0.3557181156522961,,,,1.2127038936841832,0.000596519069514029,19.309726185452735,0.9
2,2014-06-19,bad_013,bad,False,False,,failure,0.5100000000000001,-1.2481173646697385,2.0,8.0,2.0,8.0,0.2,0.2896526434844162,0.4017279441528536,0.028143608591395784,,,,0.6636437482488504,0.00032757121192476693,10.526796005530176,0.8
2,2014-06-19,bad_014,bad,False,False,,failure,0.5100000000000001,-1.0706931950389844,2.0,8.0,2.0,8.0,0.2,0.40559305403474455,0.42217899483953036,0.36689252549024437,,,,0.6563485464025061,0.000386516177740557,10.3420869986401,0.7
2,2014-06-19,bad_015,bad,False,False,,success,0.8500000000000002,0.07475404960442233,2.0,8.0,2.5,8.0,0.23809523809523808,0.385636496348232,0.4536841961585495,0.22685853012415788,,,,1.0073229413160691,0.0006561338024985144,15.998182872625366,0.85
2,2014-06-19,bad_016,bad,False,False,,failure,0.39000000000000007,-2.0395376635029265,2.0,8.0,2.0,8.0,0.2,0.33364135034917974,0.41510978404346344,0.1435483383958511,,,,0.436002371555933,0.00025844050291702424,6.807609770989374,0.7
2,2014-06-19,bad_017,bad,False,False,,success,0.8500000000000002,2.89079110879824,2.0,8.0,2.5,8.0,0.23809523809523808,0.43082804353624193,0.5057058562067516,0.25611314730505286,,,,1.476984398623533,0.0008076016260541998,23.588564533662275,0.9
2,2014-06-19,bad_018,bad,False,False,,failure,0.39000000000000007,-4.019956670277068,2.0,8.0,2.0,8.0,0.2,0.33505967730161695,0.4718624491932225,0.015853209554537423,,,,1.1008846088705628,0.0004359484666230441,17.420432928568307,0.85
2,2014-06-19,bad_019,bad,False,False,,success,0.8200000000000002,0.7270626261944386,2.0,8.0,2.5,8.0,0.23809523809523808,0.3936493538871878,0.4718777656848238,0.21111639302603713,,,,0.8985887170080677,0.000524291275318105,14.462757838379758,0.8
2,2014-06-19,bad_020,bad,False,False,,success,0.9700000000000001,1.4612533373924492,2.0,8.0,2.5,8.0,0.23809523809523808,0.43335227092495227,0.5458991729853655,0.17074283278398814,,,,1.7262491400647704,0.0008314531904614717,27.336114769295175,0.95
2,2014-06-19,bad_021,bad,True,True,True,,,,2.0,8.0,3.0,8.0,0.2727272727272727,0.48442346243273615,0.527515819753345,0.38387462868464867,0.2857142857142857,1.4481098199552906,0.0007566208693445501,1.448110210384577,0.0007566208693445501,22.96073294082204,0.9
2,2014-06-19,bad_022,bad,False,False,,failure,0.39000000000000007,-3.029542410735374,2.0,8.0,2.0,8.0,0.2,0.4313264565514733,0.49366207249962035,0.28587668600579685,,,,1.733677789819469,0.0006498630416736912,27.381996717553896,0.95
2,2014-06-19,bad_023,bad,False,False,,success,0.8500000000000002,3.1393225071524427,2.0,8.0,2.5,8.0,0.23809523809523808,0.3790436301407847,0.4648445976624705,0.1788413725901846,,,,0.9394371544452603,0.0005386034246388134,14.817042866704663,0.8
2,2014-06-19,bad_024,bad,False,False,,success,0.9700000000000001,3.162392534821848,2.0,8.0,2.5,8.0,0.23809523809523808,0.3641619751318953,0.4137794570509383,0.24838785065412844,,,,0.9893086421780325,0.0007794532123033229,15.74357562180317,0.8
2,2014-06-19,bad_025,bad,False,False,,success,0.8200000000000002,1.8296334725971093,2.0,8.0,2.5,8.0,0.23809523809523808,0.3555874898846912,0.46602349231869417,0.09790348420535089,,,,0.7859405362299013,0.0006130621511086703,12.608144278477246,0.85
2,2014-06-19,bad_026,bad,False,False,,failure,0.4200000000000001,-0.1983197048497658,2.0,8.0,2.0,8.0,0.2,0.3555010967974176,0.4156960307853314,0.2150462508256188,,,,1.191785781504339,0.000759845639701783,18.95180049865726,0.85
2,2014-06-19,bad_027,bad,False,False,,failure,0.39000000000000007,-3.916810196375451,2.0,8.0,2.0,8.0,0.2,0.2866824311623542,0.3992311874071496,0.02406866659116503,,,,0.6493979197132776,0.00022996037756060962,10.344740147548762,0.7
2,2014-06-19,bad_028,bad,False,False,,success,0.9400000000000001,2.7116025260949783,2.0,8.0,2.5,8.0,0.23809523809523808,0.4143245016766025,0.5043131152773632,0.20435106994149424,,,,1.528225098388444,0.0006333672879270715,24.405980978554847,0.9
2,2014-06-19,bad_029,bad,False,True,False,,,,2.0,8.0,2.0,9.0,0.18181818181818182,0.339560186782115,0.4380966596088305,0.10964175018644565,0.8979591836734694,0.5667515419038882,0.00044082161347575217,0.5667516443882487,0.00044082161347575217,9.001865698336573,0.65
2,2014-06-19,bad_030,bad,True,False,,,,,2.0,8.0,2.5,8.0,0.23809523809523808,0.48801221561099317,0.542230723569061,0.3615023637088349,,,,1.262510746040512,0.0008239120846268384,20.243802638697154,0.9
2,2014-06-19,bad_031,bad,False,False,,failure,0.5400000000000001,-0.27630031435343483,2.0,8.0,2.0,8.0,0.2,0.3857308262057586,0.5047810159475066,0.1079470501416801,,,,1.478016309820995,0.0008118840495351493,23.371016647347204,0.9
2,2014-06-19,bad_032,bad,False,False,,failure,0.4200000000000001,-6.8844195944936075,2.0,8.0,2.0,8.0,0.2,0.39169376796150324,0.511954768297309,0.11108476717795648,,,,0.9799949066976,0.0006763178555549908,15.350110751999283,0.85
2,2014-06-19,bad_033,bad,True,False,,,,,2.0,8.0,2.0,8.0,0.2,0.454641774357888,0.4682681800273495,0.4228468277958111,,,,1.1191554109419781,0.0006175070637641658,17.81360437748718,0.8
2,2014-06-19,bad_034,bad,False,False,,success,0.8200000000000002,1.376509528787878,2.0,8.0,2.5,8.0,0.23809523809523808,0.43036432586036577,0.4489746759742908,0.3869401755945408,,,,0.7462740800138263,0.00047907946763814813,11.85527116438663,0.85
2,2014-06-19,bad_035,bad,False,True,False,,,,2.0,8.0,2.0,9.0,0.18181818181818182,0.27779152586113887,0.38698250197730744,0.023012581590078966,0.7755102040816326,0.8826208271816278,0.0005386726872517077,0.8826210324081321,0.0005386726872517077,14.14158923321879,0.75
2,2014-06-19,bad_036,bad,False,False,,failure,0.36000000000000004,-5.4296293310339365,2.0,8.0,2.0,8.0,0.2,0.3187343668457047,0.3655402148265542,0.20952072155705606,,,,0.5575514995402345,0.0003949142531476621,8.946805196520465,0.7
2,2014-06-19,bad_037,bad,False,False,,failure,0.5100000000000001,-4.095139301716031,2.0,8.0,2.0,8.0,0.2,0.3968568381886558,0.5010916218781296,0.15364234291321707,,,,1.7985333383890305,0.0008163230349918352,28.865026257926367,0.95
2,2014-06-19,bad_038,bad,False,False,,success,0.9400000000000001,1.098153332472748,2.0,8.0,2.5,8.0,0.23809523809523808,0.3845411799436922,0.4618344168369389,0.20419029385944987,,,,1.1107843086131748,0.0005423380879947474,17.56281081282691,0.9
2,2014-06-19,bad_039,bad,False,True,False,,,,2.0,8.0,2.0,9.0,0.18181818181818182,0.3718257380352944,0.4496247192945092,0.19029478176379327,1.0,0.2825821830116332,0.0001877772755622403,0.28258224190381226,0.0001877772755622403,4.3832448780855,0.6
2,2014-06-19,bad_040,bad,False,False,,failure,0.5100000000000001,-1.9211809477043857,2.0,8.0,2.0,8.0,0.2,0.35734979614876056,0.47072158351622134,0.09281562562468529,,,,0.8560781812878591,0.000435009655825347,13.33615424855567,0.85
2,2014-06-19,bad_041,bad,False,False,,success,0.8200000000000002,1.8741513242024865,2.0,8.0,2.5,8.0,0.23809523809523808,0.35683656088445603,0.45601707022830396,0.12541537241547757,,,,0.8453837823919798,0.00037066142868616946,13.3878265646841,0.7
2,2014-06-19,bad_042,bad,False,False,,failure,0.5100000000000001,-4.80024489690453,2.0,8.0,2.0,8.0,0.2,0.3411233947959369,0.4118488857159537,0.1760972493158979,,,,0.8245627465610426,0.0005109968373891869,13.24756511914749,0.85
2,2014-06-19,bad_043,bad,False,False,,failure,0.39000000000000007,-2.7153004510767857,2.0,8.0,2.0,8.0,0.2,0.3133247896328945,0.3455228070028263,0.23819608243638715,,,,0.6409093621966325,0.00034255441576009574,10.32267101800433,0.7
2,2014-06-19,bad_044,bad,False,False,,failure,0.5100000000000001,-2.839849316506232,2.0,8.0,2.0,8.0,0.2,0.3383200938364968,0.44154860825802633,0.09745356018626145,,,,0.756646453767486,0.0004491505568822822,12.029541333608746,0.85
2,2014-06-19,bad_045,bad,False,False,,failure,0.39000000000000007,-0.9056706025440775,2.0,8.0,2.0,8.0,0.2,0.3543097142181152,0.43546885897109144,0.16493837646117065,,,,0.8836716322254783,0.0005929789938748965,14.185871542888231,0.8
2,2014-06-19,bad_046,bad,True,False,,,,,2.0,8.0,2.0,8.0,0.2,0.5597481672666893,0.6193600917300028,0.4206536768522914,,,,3.245765219962357,0.0010592789385801794,51.70539736209731,1.0
2,2014-06-19,bad_047,bad,False,False,,success,0.9400000000000001,2.391405850862057,2.0,8.0,2.5,8.0,0.23809523809523808,0.3900797850941539,0.43363100800590737,0.2884602649667294,,,,1.1244797808636864,0.000601401728681847,17.85075876955268,0.85
2,2014-06-19,bad_048,bad,False,False,,failure,0.4200000000000001,-0.696797629506861,2.0,8.0,2.0,8.0,0.2,0.34037116832948433,0.4189811362625898,0.1569479098189049,,,,0.6164167792940963,0.0003218252231533659,9.732929544793398,0.85
2,2014-06-19,bad_049,bad,False,False,,failure,0.5100000000000001,-3.1546495278059155,2.0,8.0,2.0,8.0,0.2,0.38910248441714557,0.4651629169112468,0.2116281419309094,,,,0.9183041217120866,0.0004598137639914847,14.781840315115272,0.8
3,2014-07-18,good_000,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.5759372676021478,0.5535435433691545,0.6281892908124658,0.12244897959183673,2.0472517251062015,0.0008291957868513212,2.0472524289540814,0.0008291957868513212,32.71776265356957,1.0
3,2014-07-18,good_001,good,True,True,False,,,,9.0,2.0,9.0,3.0,0.75,0.5195590146757091,0.35486423779653775,0.9038468273937758,0.9591836734693877,0.49166049369586595,0.0003135458173369157,0.49166059866287665,0.0003135458173369157,7.626722538693728,0.7
3,2014-07-18,good_002,good,True,True,True,,,,8.0,3.0,9.0,3.0,0.75,0.6267067741082211,0.5565027330069948,0.7905162033444156,0.5102040816326531,1.099450877449632,0.0006506917378018417,1.0994511386619275,0.0006506917378018417,17.525348094196428,0.85
3,2014-07-18,good_003,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6045479005258263,0.5207199809678282,0.8001463794944884,0.5714285714285714,1.018756901985446,0.0006094906204521615,1.0187571418697694,0.0006094906204521615,16.144596772960266,0.75
3,2014-07-18,good_004,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.5735682872819969,0.47857985820418125,0.7952079551302336,0.3877551020408163,1.2300564993702676,0.000641005611620514,1.230056826419687,0.000641005611620514,19.281461935220232,0.85
3,2014-07-18,good_005,good,True,True,True,,,,9.0,2.0,10.0,2.0,0.8333333333333334,0.6588904165434746,0.5345045057068788,0.9491242084955314,0.5306122448979592,1.0913366176965835,0.0007194765639072243,1.0913368502022749,0.0007194765639072243,17.423605730292024,0.9
